id	url	page
bf6b34bb4b463e36a7d4db31052413d7	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/20230117fmvkl	22
66b17dc6b93b3a1d9592dab77608de7a	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/20230117indors	22
8ab73eebe57f39a48dcf20371edd1035	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/230117uzbeksv	22
28109f99de113c90ad54d9266846f959	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/230116msiav	23
610b18f42d4132a9b1d5444f3d55ae56	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/230116aussr	23
f0802fffea2f3a37bb8ef7561693af78	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/20230115-uzbekistan-visit	23
f7952b86c20f34f89f7ff0f9e74f7ee0	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/20230114-Min-Visit-to-Malaysia	23
548374d9e3ba371d99005c89d4bf180a	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/20230110-LOC	23
435b34ea7d333943bab2b9b2f22183f2	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/20230110-POC	24
077b2d6331583d8aa0805bde28619f96	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/20230109-PQ-on-Myanmar	24
ba1339a574f3347d9e7d0f6c9ed4ff21	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/20230109-LKYEF-Andrew-Hastie	24
fbe4a3156df53993a550a38be51a3fc2	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/Congrats-Lao-PDR-PM	24
9bd830d3210e3eaf8f9d1a04272920a4	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2023/01/Condolence-Letter---Pope-Emeritus-Benedict-XVI	24
4b6a509211853afdabdaa464ed6f34c9	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/20221231-2Min-to-Brazil	25
58b1b387b63e360c97ebcfe6e5b5f6c8	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/20221213-Muscat-Mission	25
dde1345cf604304b8991e1ad1f44275a	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/20221230-Condolence-letter-to-PM-Modi	25
96b280730b02311185928aee4cd3fb93	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/221216scgl	25
78ca40b30ce03a83a64616eaea964122	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/221216peruta	25
a5ca98e69f8438a2bc01f2352c370872	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/2212163g	26
90c1ed73b0f539ed95417529a07d4c8e	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/221214dpmcl	26
1393bd8ccfb23d23866aecb0c25b0a1d	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/221213pmvg	26
8b3ed5b87d69347fbe1333f5a4db02a5	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/221213poc	26
ebe1fcc26bce362f90955975d5ce524d	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/PMV1222	26
d29d3d26577b378b8cb85ae3bcf58866	https://www.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2022/12/QA101222	27
